800.0000	-0.00232358
799.0000	-0.000752433
798.0000	0.000333267
797.0000	0.000278741
796.0000	-0.000376456
795.0000	0.000394742
794.0000	-9.97303E-005
793.0000	2.41698E-005
792.0000	0.000338969
791.0000	-0.000679792
790.0000	-3.40383E-005
789.0000	0.000235917
788.0000	0.000176758
787.0000	2.6902E-005
786.0000	-0.000911852
785.0000	-0.00110239
784.0000	-0.00162698
783.0000	-0.00149067
782.0000	-0.0022561
781.0000	-0.00182447
780.0000	-0.00209858
779.0000	-0.00182875
778.0000	-0.00217235
777.0000	-0.00142955
776.0000	-0.00257399
775.0000	-0.00282951
774.0000	-0.000990493
773.0000	-0.00273109
772.0000	-0.00171019
771.0000	-0.000754275
770.0000	-0.0015269
769.0000	-0.0009583
768.0000	-0.0015585
767.0000	-0.00189088
766.0000	-0.00131883
765.0000	-0.00235387
764.0000	-0.001599
763.0000	-0.00224803
762.0000	-0.00171002
761.0000	-0.00174773
760.0000	-0.00156859
759.0000	-0.0014738
758.0000	-0.000875502
757.0000	-0.000285343
756.0000	-5.20353E-005
755.0000	0.000465245
754.0000	-0.000104126
753.0000	0.000163216
752.0000	2.63675E-005
751.0000	-0.000678663
750.0000	-0.00208457
749.0000	-0.0024312
748.0000	-0.00319017
747.0000	-0.00308777
746.0000	-0.00282054
745.0000	-0.00274523
744.0000	-0.00395281
743.0000	-0.0023569
742.0000	-0.0018082
741.0000	-0.00319902
740.0000	-0.00251768
739.0000	-0.00272218
738.0000	-0.0025162
737.0000	-0.00230326
736.0000	-0.00250919
735.0000	-0.00226917
734.0000	-0.00177761
733.0000	-0.00162241
732.0000	-0.00138512
731.0000	-0.00195562
730.0000	-0.00206164
729.0000	-0.0010503
728.0000	-0.000624316
727.0000	-0.000425696
726.0000	-0.000120103
725.0000	-0.000521026
724.0000	-0.00096911
723.0000	-0.00128611
722.0000	-0.00232019
721.0000	-0.00274529
720.0000	-0.00379393
719.0000	-0.00373892
718.0000	-0.00327623
717.0000	-0.00315756
716.0000	-0.0035137
715.0000	-0.00328051
714.0000	-0.00284109
713.0000	-0.00259335
712.0000	-0.00353401
711.0000	-0.00299659
710.0000	-0.00321535
709.0000	-0.00274487
708.0000	-0.0032315
707.0000	-0.00314615
706.0000	-0.00328573
705.0000	-0.00277653
704.0000	-0.00291873
703.0000	-0.00336158
702.0000	-0.00221738
701.0000	-0.00304126
700.0000	-0.00154739
699.0000	-0.00256538
698.0000	-0.00203444
697.0000	-0.00333135
696.0000	-0.00241083
695.0000	-0.00298418
694.0000	-0.00268417
693.0000	-0.00245359
692.0000	-0.00179757
691.0000	-0.00114569
690.0000	-0.00167972
689.0000	-0.00125837
688.0000	-0.00125605
687.0000	-0.00167919
686.0000	-0.00173092
685.0000	-0.00191701
684.0000	-0.00205433
683.0000	-0.00193661
682.0000	-0.00146002
681.0000	-0.00224018
680.0000	-0.00199981
679.0000	-0.00181449
678.0000	-0.00206651
677.0000	-0.000939412
676.0000	-0.00171887
675.0000	-0.000822758
674.0000	-0.00113702
673.0000	-0.000766094
672.0000	-0.00120955
671.0000	-0.00135162
670.0000	-0.00057965
669.0000	-0.00184692
668.0000	-0.00161938
667.0000	-0.00220496
666.0000	-0.00275046
665.0000	-0.00199244
664.0000	-0.00255962
663.0000	-0.00266718
662.0000	-0.00325984
661.0000	-0.00250123
660.0000	0.00523837
659.0000	0.00310498
658.0000	0.00401463
657.0000	0.0039689
656.0000	0.00448392
655.0000	0.00476368
654.0000	0.00478726
653.0000	-0.000564088
652.0000	-0.00195348
651.0000	-0.00202101
650.0000	-0.00278366
649.0000	-0.00286592
648.0000	-0.00399569
647.0000	-0.00326613
646.0000	-0.00314366
645.0000	-0.00364763
644.0000	-0.00248294
643.0000	-0.00166024
642.0000	-0.00166054
641.0000	-0.0011843
640.0000	-0.00147273
639.0000	-0.000833034
638.0000	-0.000872651
637.0000	-0.00207144
636.0000	-0.00178141
635.0000	-0.00214598
634.0000	-0.00244356
633.0000	-0.00261848
632.0000	-0.00281775
631.0000	-0.00248733
630.0000	-0.00198508
629.0000	-0.0022523
628.0000	-0.00280504
627.0000	-0.00132501
626.0000	-0.00134176
625.0000	-0.00117284
624.0000	-0.00209484
623.0000	-0.00109865
622.0000	-0.00083143
621.0000	-0.00162128
620.0000	-0.00142842
619.0000	-0.0014504
618.0000	-0.00121578
617.0000	-0.00124245
616.0000	-0.00125094
615.0000	-0.00116161
614.0000	-0.00137829
613.0000	-0.00175124
612.0000	-0.00229715
611.0000	-0.00186641
610.0000	-0.0024056
609.0000	-0.00270787
608.0000	-0.00227659
607.0000	-0.00286087
606.0000	-0.00186391
605.0000	-0.00169232
604.0000	-0.00175605
603.0000	-0.00196233
602.0000	-0.00183469
601.0000	-0.00194303
600.0000	-0.00149756
599.0000	-0.00222403
598.0000	-0.00165905
597.0000	-0.00181331
596.0000	-0.00138637
595.0000	-0.00119814
594.0000	-0.00150611
593.0000	-0.00148508
592.0000	-0.00180832
591.0000	-0.00155565
590.0000	-0.00108279
589.0000	-0.00201317
588.0000	-0.00176359
587.0000	-0.00137294
586.0000	-0.00144588
585.0000	-0.00200818
584.0000	-0.00195004
583.0000	-0.00187739
582.0000	-0.00167046
581.0000	-0.00218204
580.0000	-0.00187508
579.0000	-0.00113477
578.0000	-0.00209734
577.0000	-0.0020206
576.0000	-0.00188191
575.0000	-0.00180909
574.0000	-0.00185399
573.0000	-0.00198431
572.0000	-0.00177993
571.0000	-0.00156224
570.0000	-0.00227066
569.0000	-0.00196019
568.0000	-0.00200729
567.0000	-0.00165484
566.0000	-0.00213191
565.0000	-0.00199963
564.0000	-0.00174696
563.0000	-0.00177755
