   -3.141592654   -3.141592654   31.990330990    4.768441845   -7.399489296
   -3.106293860   -3.141592654   32.033683288   -2.768744097   -3.788586447
   -3.070995066   -3.141592654   31.787756519  -11.104611463    0.707655413
   -3.035696272   -3.141592654   31.276942760  -17.427592319    5.208087333
   -3.000397478   -3.141592654   30.591541737  -21.058404643    9.446029752
   -2.965098684   -3.141592654   29.820646223  -22.323688402   13.660532528
   -2.929799890   -3.141592654   29.038993023  -21.708231764   18.061082966
   -2.894501097   -3.141592654   28.314643005  -19.119618359   22.523474527
   -2.859202303   -3.141592654   27.717110021  -14.513423162   26.663720066
   -2.823903509   -3.141592654   27.308312554   -8.619711340   30.146595651
   -2.788604715   -3.141592654   27.113167858   -2.606591496   32.897792469
   -2.753305921   -3.141592654   27.116850237    2.592017100   34.975327091
   -2.718007127   -3.141592654   27.287931674    6.925484296   36.412419453
   -2.682708333   -3.141592654   27.607247653   11.082742229   37.265463809
   -2.647409540   -3.141592654   28.079623513   15.651852243   37.745171295
   -2.612110746   -3.141592654   28.717610594   20.369525097   38.313097412
   -2.576811952   -3.141592654   29.508599841   24.100068245   39.436650711
   -2.541513158   -3.141592654   30.394965655   25.631115895   41.347486594
   -2.506214364   -3.141592654   31.291732986   24.685528286   43.751376152
   -2.470915570   -3.141592654   32.125681270   22.394701064   45.957454913
   -2.435616776   -3.141592654   32.880582008   20.393437302   46.931126475
   -2.400317983   -3.141592654   33.589094677   19.928503827   45.661612003
   -2.365019189   -3.141592654   34.303025162   20.476627073   41.478546517
   -2.329720395   -3.141592654   35.032861785   20.480517946   34.549676372
   -2.294421601   -3.141592654   35.724538949   18.196451185   26.048179678
   -2.259122807   -3.141592654   36.283712470   12.880865538   17.853078261
   -2.223824013   -3.141592654   36.614045812    5.538857365   11.750065561
   -2.188525219   -3.141592654   36.674399960   -2.097554191    8.547508097
   -2.153226425   -3.141592654   36.486948491   -8.287107592    7.698489757
   -2.117927632   -3.141592654   36.113178127  -12.767346544    7.688007248
   -2.082628838   -3.141592654   35.594560783  -16.716016645    6.849380568
   -2.047330044   -3.141592654   34.918629964  -21.982343748    4.224624232
   -2.012031250   -3.141592654   34.024144644  -28.992687404    0.018874511
   -1.976732456   -3.141592654   32.876166175  -35.795586339   -4.507122654
   -1.941433662   -3.141592654   31.539625634  -39.130485613   -7.675329805
   -1.906134868   -3.141592654   30.183200063  -36.824782189   -8.222664466
   -1.870836075   -3.141592654   28.994915270  -30.004657431   -5.972934673
   -1.835537281   -3.141592654   28.073363221  -22.542143185   -1.968342128
   -1.800238487   -3.141592654   27.368799478  -18.107505439    2.130860209
   -1.764939693   -3.141592654   26.745505281  -17.865679261    5.026230625
   -1.729640899   -3.141592654   26.074834881  -20.544716163    6.481922683
   -1.694342105   -3.141592654   25.287427691  -24.178222685    7.233809459
   -1.659043311   -3.141592654   24.374518516  -27.480894809    8.071204742
   -1.623744518   -3.141592654   23.365973764  -29.378641683    8.988263291
   -1.588445724   -3.141592654   22.334301635  -28.587929643    9.117499283
   -1.553146930   -3.141592654   21.388972219  -24.533043970    7.426538385
   -1.517848136   -3.141592654   20.626583378  -18.619034056    3.623677693
   -1.482549342   -3.141592654   20.059510451  -14.197222388   -1.428548023
   -1.447250548   -3.141592654   19.579627981  -13.891491962   -6.114174182
   -1.411951754   -3.141592654   19.031819723  -17.701697147   -8.862981514
   -1.376652961   -3.141592654   18.317626514  -22.733180521   -8.832386473
   -1.341354167   -3.141592654   17.461186806  -25.170673998   -6.310247138
   -1.306055373   -3.141592654   16.595579279  -23.286994946   -2.579353142
   -1.270756579   -3.141592654   15.862079137  -18.077813053    0.801034139
   -1.235457785   -3.141592654   15.327620983  -12.439312403    2.779266018
   -1.200158991   -3.141592654   14.960124278   -8.939025946    3.489168830
   -1.164860197   -3.141592654   14.669817666   -7.971581513    3.995247985
   -1.129561404   -3.141592654   14.389323330   -7.994960856    5.465752701
   -1.094262610   -3.141592654   14.122996912   -6.839412562    8.160334899
   -1.058963816   -3.141592654   13.940637158   -3.223679169   11.131505509
   -1.023665022   -3.141592654   13.928242872    2.762531953   12.830546539
   -0.988366228   -3.141592654   14.153036514    9.921470572   12.287609362
   -0.953067434   -3.141592654   14.632776693   17.041904590    9.942393768
   -0.917768640   -3.141592654   15.345070362   22.857422718    7.533500164
   -0.882469847   -3.141592654   16.225459312   26.348903031    6.921871948
   -0.847171053   -3.141592654   17.171542641   26.556819619    8.894917308
   -0.811872259   -3.141592654   18.059815886   22.987212035   12.613882416
   -0.776573465   -3.141592654   18.764363511   16.330500991   16.289543322
   -0.741274671   -3.141592654   19.202911581    8.352196538   18.363051968
   -0.705975877   -3.141592654   19.375173277    1.745938946   18.491664333
   -0.670677083   -3.141592654   19.382495038   -0.650751252   17.591565687
   -0.635378289   -3.141592654   19.405198580    2.798175098   17.302429476
   -0.600079496   -3.141592654   19.647895963   11.446408106   19.104465270
   -0.564780702   -3.141592654   20.250233998   22.717411355   23.530809390
   -0.529481908   -3.141592654   21.248403460   33.375560380   29.866493927
   -0.494183114   -3.141592654   22.580205919   41.297337368   36.392617492
   -0.458884320   -3.141592654   24.124980811   45.332316437   41.164585149
   -0.423585526   -3.141592654   25.727811017   44.412257385   42.868184896
   -0.388286732   -3.141592654   27.199405908   37.833907628   41.322636568
   -0.352987939   -3.141592654   28.348878190   26.636876706   37.353372240
   -0.317689145   -3.141592654   29.077596450   14.890803146   32.227670724
   -0.282390351   -3.141592654   29.469075375    8.532439734   27.112559837
   -0.247091557   -3.141592654   29.795818971   11.515339177   22.679473266
   -0.211792763   -3.141592654   30.386510999   22.596928355   19.180783098
   -0.176493969   -3.141592654   31.426534598   35.857410848   16.514608171
   -0.141195175   -3.141592654   32.861959939   44.027825171   14.325800453
   -0.105896382   -3.141592654   34.430619246   43.097505236   12.124616121
   -0.070597588   -3.141592654   35.811366059   34.058422934    9.550935199
   -0.035298794   -3.141592654   36.793762460   21.300524783    6.810627494
   -0.000000000   -3.141592654   37.338530097   10.017498008    4.950195748
    0.035298794   -3.141592654   37.564000870    3.542643117    5.349664543
    0.070597588   -3.141592654   37.646843071    1.675867933    8.745288790
    0.105896382   -3.141592654   37.704227834    1.468500743   14.345287310
    0.141195175   -3.141592654   37.729260046   -0.620650863   19.962906698
    0.176493969   -3.141592654   37.620472014   -6.340877834   23.072519543
    0.211792763   -3.141592654   37.266265138  -13.921765529   22.195246128
    0.247091557   -3.141592654   36.658157520  -20.000326504   17.678233661
    0.282390351   -3.141592654   35.906375080  -21.886867789   11.328033798
    0.317689145   -3.141592654   35.166752051  -19.533954380    5.393085804
    0.352987939   -3.141592654   34.545329325  -15.824977360    1.543426937
    0.388286732   -3.141592654   34.023531544  -14.445184624    0.402891182
    0.423585526   -3.141592654   33.477175852  -17.190066189    1.693693484
    0.458884320   -3.141592654   32.774641520  -22.904605743    4.678481224
    0.494183114   -3.141592654   31.867928276  -28.155632593    8.463078333
    0.529481908   -3.141592654   30.831577327  -29.808879332   12.199266534
    0.564780702   -3.141592654   29.820939112  -26.753193093   15.175356168
    0.600079496   -3.141592654   28.984405520  -20.283725030   16.899944232
    0.635378289   -3.141592654   28.396588554  -13.249983494   17.276006165
    0.670677083   -3.141592654   28.025348496   -8.389053032   16.621993164
    0.705975877   -3.141592654   27.755226760   -7.664720229   15.534082202
    0.741274671   -3.141592654   27.435099677  -11.208568728   14.505974749
    0.776573465   -3.141592654   26.934970960  -17.435583553   13.684724334
    0.811872259   -3.141592654   26.202286859  -24.047851058   12.926116098
    0.847171053   -3.141592654   25.262044252  -28.780019219   12.212479731
    0.882469847   -3.141592654   24.207852574  -30.459702197   11.867891465
    0.917768640   -3.141592654   23.158944923  -28.404595100   12.374360848
    0.953067434   -3.141592654   22.250004257  -22.592762715   13.859993029
    0.988366228   -3.141592654   21.605557601  -13.617226968   15.750334629
    1.023665022   -3.141592654   21.309557715   -3.143974442   17.164748131
    1.058963816   -3.141592654   21.371144188    5.986156087   17.603961642
    1.094262610   -3.141592654   21.687330493   10.982324377   17.368903592
    1.129561404   -3.141592654   22.078946948   10.087260382   17.231044687
    1.164860197   -3.141592654   22.343900881    4.243220184   17.701758689
    1.200158991   -3.141592654   22.358977942   -3.487533837   18.622938727
    1.235457785   -3.141592654   22.124649049   -9.286306563   19.358012723
    1.270756579   -3.141592654   21.758429912  -10.805240611   19.481718438
    1.306055373   -3.141592654   21.415900003   -8.088884162   19.162393492
    1.341354167   -3.141592654   21.213476974   -3.405998604   18.946593316
    1.376652961   -3.141592654   21.173963897    0.718652962   19.143827698
    1.411951754   -3.141592654   21.242482655    2.649108649   19.505620734
    1.447250548   -3.141592654   21.337436063    2.296376047   19.284662632
    1.482549342   -3.141592654   21.398667277    1.081713395   17.927180858
    1.517848136   -3.141592654   21.426459366    0.609605849   15.464469064
    1.553146930   -3.141592654   21.468572399    2.046341328   12.645196526
    1.588445724   -3.141592654   21.595133945    5.206578808   10.578346888
    1.623744518   -3.141592654   21.846021467    8.859451442   10.321955581
    1.659043311   -3.141592654   22.213177607   11.540242722   12.650940766
    1.694342105   -3.141592654   22.645421329   12.543542860   17.611751733
    1.729640899   -3.141592654   23.089064739   12.303696326   24.447370749
    1.764939693   -3.141592654   23.515779523   11.731889748   31.701223401
    1.800238487   -3.141592654   23.931241270   11.888015733   37.916020157
    1.835537281   -3.141592654   24.371327076   13.086445518   42.239288055
    1.870836075   -3.141592654   24.870734449   15.151492154   44.563124019
    1.906134868   -3.141592654   25.446286254   17.277766477   45.144728928
    1.941433662   -3.141592654   26.082625346   18.479288527   44.093532715
    1.976732456   -3.141592654   26.738111576   18.236698039   41.427843513
    2.012031250   -3.141592654   27.365878615   17.106121811   37.440677485
    2.047330044   -3.141592654   27.954239501   16.284147543   32.966535041
    2.082628838   -3.141592654   28.537518562   16.938422580   29.137842084
    2.117927632   -3.141592654   29.176539927   19.388947437   26.843739304
    2.153226425   -3.141592654   29.926090013   23.043533014   26.324788873
    2.188525219   -3.141592654   30.809851522   26.858719691   27.145192600
    2.223824013   -3.141592654   31.819988407   30.153136824   28.580136625
    2.259122807   -3.141592654   32.935397011   32.761709558   30.043870256
    2.294421601   -3.141592654   34.130759814   34.720631296   31.138582370
    2.329720395   -3.141592654   35.375224038   35.452089326   31.511099183
    2.365019189   -3.141592654   36.611008417   33.972983503   30.663021297
    2.400317983   -3.141592654   37.739674212   29.315155934   28.035082145
    2.435616776   -3.141592654   38.640687798   21.063922495   23.315342608
    2.470915570   -3.141592654   39.195719425    9.965307411   16.745802765
    2.506214364   -3.141592654   39.334310819   -2.250023709    9.274679430
    2.541513158   -3.141592654   39.055779968  -13.247716427    2.420295869
    2.576811952   -3.141592654   38.438185140  -21.188842212   -2.321886853
    2.612110746   -3.141592654   37.612011517  -25.002881507   -4.244913085
    2.647409540   -3.141592654   36.724047591  -24.689491638   -3.972611678
    2.682708333   -3.141592654   35.912305996  -20.875101622   -3.249203636
    2.718007127   -3.141592654   35.279778598  -14.806842988   -3.893450260
    2.753305921   -3.141592654   34.872836999   -8.501720973   -6.601317720
    2.788604715   -3.141592654   34.655206787   -4.452838774  -10.536159843
    2.823903509   -3.141592654   34.507667967   -4.803228970  -13.782524138
    2.859202303   -3.141592654   34.264953304   -9.639207629  -14.676453709
    2.894501097   -3.141592654   33.804409237  -16.459521865  -12.850741946
    2.929799890   -3.141592654   33.127629326  -21.222335683   -9.537019036
    2.965098684   -3.141592654   32.373459526  -20.462720525   -6.726478650
    3.000397478   -3.141592654   31.758127981  -13.609970684   -5.889270986
    3.035696272   -3.141592654   31.453361272   -3.536855949   -7.004212703
    3.070995066   -3.141592654   31.492215986    5.004725202   -8.661231268
    3.106293860   -3.141592654   31.743604596    8.119327634   -9.111393208
