-99.1012 -167.865 6.3059
-95.0562 -167.865 5.92259
-91.0113 -167.865 5.48475
-86.9663 -167.865 5.06117
-82.9214 -167.865 4.69501
-78.8764 -167.865 4.39795
-74.8315 -167.865 4.16468
-70.7865 -167.865 3.99414
-66.7416 -167.865 3.89293
-62.6967 -167.865 3.86424
-58.6517 -167.865 3.90564
-54.6068 -167.865 4.00506
-50.5618 -167.865 4.14548
-46.5169 -167.865 4.31169
-42.4719 -167.865 4.50122
-38.427 -167.865 4.742
-34.382 -167.865 5.08179
-30.3371 -167.865 5.56448
-26.2921 -167.865 6.1913
-22.2472 -167.865 6.91875
-18.2023 -167.865 7.68561
-14.1573 -167.865 8.44661
-10.1124 -167.865 9.1858
-6.06742 -167.865 9.89106
-2.02247 -167.865 10.5273
2.02247 -167.865 11.0312
6.06742 -167.865 11.345
10.1124 -167.865 11.4454
14.1573 -167.865 11.3579
18.2023 -167.865 11.1353
22.2472 -167.865 10.832
26.2921 -167.865 10.4829
30.3371 -167.865 10.103
34.382 -167.865 9.68901
38.427 -167.865 9.22947
42.4719 -167.865 8.71155
46.5169 -167.865 8.13349
50.5618 -167.865 7.51354
54.6068 -167.865 6.89033
58.6517 -167.865 6.31255
62.6967 -167.865 5.82044
66.7416 -167.865 5.44035
70.7865 -167.865 5.17754
74.8315 -167.865 5.02298
78.8764 -167.865 4.95842
82.9214 -167.865 4.96949
86.9663 -167.865 5.04994
91.0113 -167.865 5.20764
95.0562 -167.865 5.45505
99.1012 -167.865 5.79493
103.146 -167.865 6.21093
107.191 -167.865 6.67303
111.236 -167.865 7.15331
115.281 -167.865 7.64321
119.326 -167.865 8.14592
123.371 -167.865 8.65851
127.416 -167.865 9.15043
131.461 -167.865 9.56269
135.506 -167.865 9.8378
139.551 -167.865 9.94639
143.596 -167.865 9.90288
147.641 -167.865 9.74823
151.685 -167.865 9.52458
155.73 -167.865 9.25025
159.775 -167.865 8.91996
163.82 -167.865 8.52376
167.865 -167.865 8.06886
171.91 -167.865 7.59377
175.955 -167.865 7.15377
0 0 0
-180 -163.82 7.51835
-175.955 -163.82 7.29892
-171.91 -163.82 7.16493
-167.865 -163.82 7.08792
-163.82 -163.82 7.06366
-159.775 -163.82 7.11497
-155.73 -163.82 7.26519
-151.685 -163.82 7.50365
-147.641 -163.82 7.7772
-143.596 -163.82 8.01475
-139.551 -163.82 8.16266
-135.506 -163.82 8.20104
-131.461 -163.82 8.13609
-127.416 -163.82 7.98602
-123.371 -163.82 7.78002
-119.326 -163.82 7.56319
-115.281 -163.82 7.38226
-111.236 -163.82 7.25494
-107.191 -163.82 7.14779
-103.146 -163.82 6.99324
-99.1012 -163.82 6.73576
-95.0562 -163.82 6.37197
-91.0113 -163.82 5.95081
-86.9663 -163.82 5.53318
-82.9214 -163.82 5.15649
-78.8764 -163.82 4.83442
-74.8315 -163.82 4.57195
-70.7865 -163.82 4.37967
-66.7416 -163.82 4.26878
-62.6967 -163.82 4.23515
-58.6517 -163.82 4.26374
-54.6068 -163.82 4.3357
-50.5618 -163.82 4.44123
-46.5169 -163.82 4.57991
-42.4719 -163.82 4.75853
-38.427 -163.82 4.99986
-34.382 -163.82 5.33552
-30.3371 -163.82 5.79665
-26.2921 -163.82 6.38548
-22.2472 -163.82 7.07156
-18.2023 -163.82 7.80756
-14.1573 -163.82 8.55022
-10.1124 -163.82 9.27235
-6.06742 -163.82 9.94692
-2.02247 -163.82 10.532
2.02247 -163.82 10.9703
6.06742 -163.82 11.2175
10.1124 -163.82 11.2624
14.1573 -163.82 11.1371
18.2023 -163.82 10.8979
22.2472 -163.82 10.5997
26.2921 -163.82 10.2765
30.3371 -163.82 9.9379
34.382 -163.82 9.5742
38.427 -163.82 9.1703
42.4719 -163.82 8.71474
46.5169 -163.82 8.20978
50.5618 -163.82 7.67368
54.6068 -163.82 7.1375
58.6517 -163.82 6.63703
62.6967 -163.82 6.20159
66.7416 -163.82 5.85453
70.7865 -163.82 5.60881
74.8315 -163.82 5.4682
78.8764 -163.82 5.42519
82.9214 -163.82 5.46854
86.9663 -163.82 5.58653
91.0113 -163.82 5.77651
95.0562 -163.82 6.04131
99.1012 -163.82 6.37882
103.146 -163.82 6.77215
107.191 -163.82 7.19228
111.236 -163.82 7.61252
115.281 -163.82 8.02795
119.326 -163.82 8.45171
123.371 -163.82 8.89732
127.416 -163.82 9.35172
131.461 -163.82 9.76645
135.506 -163.82 10.0838
139.551 -163.82 10.2656
143.596 -163.82 10.3125
147.641 -163.82 10.2504
151.685 -163.82 10.1067
155.73 -163.82 9.88829
159.775 -163.82 9.58613
163.82 -163.82 9.19617
167.865 -163.82 8.73918
171.91 -163.82 8.26763
175.955 -163.82 7.84441
0 0 0
-180 -159.775 8.02754
-175.955 -159.775 7.857
-171.91 -159.775 7.76928
-167.865 -159.775 7.7326
-163.82 -159.775 7.74249
-159.775 -159.775 7.82058
-155.73 -159.775 7.98572
-151.685 -159.775 8.22063
-147.641 -159.775 8.46694
-143.596 -159.775 8.65197
-139.551 -159.775 8.72576
-135.506 -159.775 8.67868
-131.461 -159.775 8.53253
-127.416 -159.775 8.32251
-123.371 -159.775 8.08825
-119.326 -159.775 7.87282
-115.281 -159.775 7.71031
-111.236 -159.775 7.60456
-107.191 -159.775 7.51674
-103.146 -159.775 7.38244
-99.1012 -159.775 7.15037
-95.0562 -159.775 6.81515
-91.0113 -159.775 6.4157
-86.9663 -159.775 6.00193
-82.9214 -159.775 5.60763
-78.8764 -159.775 5.25275
-74.8315 -159.775 4.95554
-70.7865 -159.775 4.73794
-66.7416 -159.775 4.61384
-62.6967 -159.775 4.57094
-58.6517 -159.775 4.5824
-54.6068 -159.775 4.62414
-50.5618 -159.775 4.69389
-46.5169 -159.775 4.80518
-42.4719 -159.775 4.97317
-38.427 -159.775 5.21477
-34.382 -159.775 5.54518
-30.3371 -159.775 5.98161
-26.2921 -159.775 6.5261
-22.2472 -159.775 7.16065
-18.2023 -159.775 7.85236
-14.1573 -159.775 8.5626
-10.1124 -159.775 9.25655
-6.06742 -159.775 9.89587
-2.02247 -159.775 10.4331
2.02247 -159.775 10.8154
6.06742 -159.775 11.0076
10.1124 -159.775 11.0066
14.1573 -159.775 10.849
18.2023 -159.775 10.593
22.2472 -159.775 10.2944
26.2921 -159.775 9.98498
30.3371 -159.775 9.66943
34.382 -159.775 9.33165
38.427 -159.775 8.95444
42.4719 -159.775 8.53146
46.5169 -159.775 8.07461
50.5618 -159.775 7.60853
54.6068 -159.775 7.16052
58.6517 -159.775 6.75299
62.6967 -159.775 6.39906
66.7416 -159.775 6.11185
70.7865 -159.775 5.9058
74.8315 -159.775 5.79459
78.8764 -159.775 5.78154
82.9214 -159.775 5.85961
86.9663 -159.775 6.01271
91.0113 -159.775 6.22874
95.0562 -159.775 6.50234
99.1012 -159.775 6.82829
103.146 -159.775 7.19063
107.191 -159.775 7.5618
111.236 -159.775 7.91588
115.281 -159.775 8.24977
119.326 -159.775 8.58397
123.371 -159.775 8.94598
127.416 -159.775 9.33953
131.461 -159.775 9.72922
135.506 -159.775 10.0619
139.551 -159.775 10.2958
143.596 -159.775 10.4209
147.641 -159.775 10.4488
151.685 -159.775 10.3898
155.73 -159.775 10.2363
159.775 -159.775 9.97298
163.82 -159.775 9.60086
167.865 -159.775 9.15445
171.91 -159.775 8.70053
175.955 -159.775 8.30933
0 0 0
-180 -155.73 8.27493
-175.955 -155.73 8.16103
-171.91 -155.73 8.12548
-167.865 -155.73 8.13318
-163.82 -155.73 8.1778
-159.775 -155.73 8.27889
-155.73 -155.73 8.45303
-151.685 -155.73 8.6828
-147.641 -155.73 8.91276
-143.596 -155.73 9.07452
-139.551 -155.73 9.1215
-135.506 -155.73 9.04727
-131.461 -155.73 8.87752
-127.416 -155.73 8.6521
-123.371 -155.73 8.41275
-119.326 -155.73 8.19917
-115.281 -155.73 8.03932
-111.236 -155.73 7.93468
-107.191 -155.73 7.85172
-103.146 -155.73 7.73441
-99.1012 -155.73 7.53335
-95.0562 -155.73 7.23411
-91.0113 -155.73 6.85911
-86.9663 -155.73 6.44538
-82.9214 -155.73 6.02616
-78.8764 -155.73 5.63201
-74.8315 -155.73 5.29672
-70.7865 -155.73 5.05288
-66.7416 -155.73 4.91604
-62.6967 -155.73 4.86641
-58.6517 -155.73 4.86673
-54.6068 -155.73 4.887
-50.5618 -155.73 4.9281
-46.5169 -155.73 5.01268
-42.4719 -155.73 5.16329
-38.427 -155.73 5.39538
-34.382 -155.73 5.71441
-30.3371 -155.73 6.12709
-26.2921 -155.73 6.63318
-22.2472 -155.73 7.22131
-18.2023 -155.73 7.86811
-14.1573 -155.73 8.5399
-10.1124 -155.73 9.1992
-6.06742 -155.73 9.8025
-2.02247 -155.73 10.2993
2.02247 -155.73 10.6388
6.06742 -155.73 10.7891
10.1124 -155.73 10.7507
14.1573 -155.73 10.5621
18.2023 -155.73 10.2844
22.2472 -155.73 9.97501
26.2921 -155.73 9.66538
30.3371 -155.73 9.35513
34.382 -155.73 9.02126
38.427 -155.73 8.64321
42.4719 -155.73 8.21994
46.5169 -155.73 7.77619
50.5618 -155.73 7.3498
54.6068 -155.73 6.97192
58.6517 -155.73 6.65603
62.6967 -155.73 6.39763
66.7416 -155.73 6.19259
70.7865 -155.73 6.04759
74.8315 -155.73 5.97895
78.8764 -155.73 5.99805
82.9214 -155.73 6.10318
86.9663 -155.73 6.27777
91.0113 -155.73 6.5048
95.0562 -155.73 6.7747
99.1012 -155.73 7.08183
103.146 -155.73 7.41293
107.191 -155.73 7.74258
111.236 -155.73 8.04471
115.281 -155.73 8.31422
119.326 -155.73 8.57198
123.371 -155.73 8.85146
127.416 -155.73 9.1682
131.461 -155.73 9.50103
135.506 -155.73 9.80836
139.551 -155.73 10.0539
143.596 -155.73 10.2245
147.641 -155.73 10.3205
151.685 -155.73 10.3357
155.73 -155.73 10.2459
159.775 -155.73 10.0279
163.82 -155.73 9.68601
167.865 -155.73 9.2661
171.91 -155.73 8.84639
175.955 -155.73 8.50162
0 0 0
-180 -151.685 8.26373
-175.955 -151.685 8.20216
-171.91 -151.685 8.21414
-167.865 -151.685 8.26451
-163.82 -151.685 8.3448
-159.775 -151.685 8.4702
-155.73 -151.685 8.65414
-151.685 -151.685 8.8818
-147.641 -151.685 9.10653
-143.596 -151.685 9.27044
-139.551 -151.685 9.33265
-135.506 -151.685 9.28568
-131.461 -151.685 9.14878
-127.416 -151.685 8.95329
-123.371 -151.685 8.73306
-119.326 -151.685 8.52199
-115.281 -151.685 8.34818
-111.236 -151.685 8.22214
-107.191 -151.685 8.12568
-103.146 -151.685 8.01571
-99.1012 -151.685 7.84342
-95.0562 -151.685 7.58101
-91.0113 -151.685 7.23106
-86.9663 -151.685 6.81732
-82.9214 -151.685 6.37438
-78.8764 -151.685 5.94471
-74.8315 -151.685 5.57679
-70.7865 -151.685 5.31187
-66.7416 -151.685 5.16657
-62.6967 -151.685 5.11586
-58.6517 -151.685 5.11498
-54.6068 -151.685 5.1275
-50.5618 -151.685 5.15198
-46.5169 -151.685 5.21395
-42.4719 -151.685 5.34193
-38.427 -151.685 5.55536
-34.382 -151.685 5.85891
-30.3371 -151.685 6.25405
-26.2921 -151.685 6.73627
-22.2472 -151.685 7.29354
-18.2023 -151.685 7.90505
-14.1573 -151.685 8.54059
-10.1124 -151.685 9.16402
-6.06742 -151.685 9.732
-2.02247 -151.685 10.193
2.02247 -151.685 10.4961
6.06742 -151.685 10.6086
10.1124 -151.685 10.5316
14.1573 -151.685 10.3048
18.2023 -151.685 9.99319
22.2472 -151.685 9.658
26.2921 -151.685 9.3325
30.3371 -151.685 9.01319
34.382 -151.685 8.67006
38.427 -151.685 8.27638
42.4719 -151.685 7.83262
46.5169 -151.685 7.37489
50.5618 -151.685 6.95756
54.6068 -151.685 6.62278
58.6517 -151.685 6.3821
62.6967 -151.685 6.21602
66.7416 -151.685 6.1
70.7865 -151.685 6.02588
74.8315 -151.685 6.00555
78.8764 -151.685 6.05463
82.9214 -151.685 6.17658
86.9663 -151.685 6.35749
91.0113 -151.685 6.5798
95.0562 -151.685 6.83418
99.1012 -151.685 7.11808
103.146 -151.685 7.42367
107.191 -151.685 7.72911
111.236 -151.685 8.00769
115.281 -151.685 8.24778
119.326 -151.685 8.4621
123.371 -151.685 8.67955
127.416 -151.685 8.91991
131.461 -151.685 9.17538
135.506 -151.685 9.42162
139.551 -151.685 9.63659
143.596 -151.685 9.81159
147.641 -151.685 9.9405
151.685 -151.685 10.0029
155.73 -151.685 9.96049
159.775 -151.685 9.78311
163.82 -151.685 9.47767
167.865 -151.685 9.09728
171.91 -151.685 8.72512
175.955 -151.685 8.43473
0 0 0
-180 -147.641 8.04633
-175.955 -147.641 8.02091
-171.91 -147.641 8.06631
-167.865 -147.641 8.1533
-163.82 -147.641 8.2728
-159.775 -147.641 8.43284
-155.73 -147.641 8.63945
-151.685 -147.641 8.878
-147.641 -147.641 9.11137
-143.596 -147.641 9.29567
-139.551 -147.641 9.39877
-135.506 -147.641 9.41169
-131.461 -147.641 9.3422
-127.416 -147.641 9.20498
-123.371 -147.641 9.01878
-119.326 -147.641 8.80947
-115.281 -147.641 8.60849
-111.236 -147.641 8.4418
-107.191 -147.641 8.31186
-103.146 -147.641 8.19151
-99.1012 -147.641 8.03378
-95.0562 -147.641 7.79869
-91.0113 -147.641 7.47088
-86.9663 -147.641 7.06227
-82.9214 -147.641 6.60837
-78.8764 -147.641 6.16035
-74.8315 -147.641 5.77642
-70.7865 -147.641 5.50245
-66.7416 -147.641 5.35542
-62.6967 -147.641 5.30837
-58.6517 -147.641 5.31344
-54.6068 -147.641 5.3296
-50.5618 -147.641 5.35019
-46.5169 -147.641 5.399
-42.4719 -147.641 5.5083
-38.427 -147.641 5.70403
-34.382 -147.641 5.99557
-30.3371 -147.641 6.38278
-26.2921 -147.641 6.85579
-22.2472 -147.641 7.39714
-18.2023 -147.641 7.98393
-14.1573 -147.641 8.58824
-10.1124 -147.641 9.17758
-6.06742 -147.641 9.71116
-2.02247 -147.641 10.1371
2.02247 -147.641 10.4027
6.06742 -147.641 10.4732
10.1124 -147.641 10.3495
14.1573 -147.641 10.0733
18.2023 -147.641 9.71331
22.2472 -147.641 9.33621
26.2921 -147.641 8.97973
30.3371 -147.641 8.64107
34.382 -147.641 8.28516
38.427 -147.641 7.87681
42.4719 -147.641 7.41211
46.5169 -147.641 6.93248
50.5618 -147.641 6.50663
54.6068 -147.641 6.19091
58.6517 -147.641 6.00089
62.6967 -147.641 5.90734
66.7416 -147.641 5.86741
70.7865 -147.641 5.85716
74.8315 -147.641 5.88143
78.8764 -147.641 5.95727
82.9214 -147.641 6.09107
86.9663 -147.641 6.27078
91.0113 -147.641 6.47939
95.0562 -147.641 6.71075
99.1012 -147.641 6.96915
103.146 -147.641 7.25573
107.191 -147.641 7.55434
111.236 -147.641 7.83775
115.281 -147.641 8.0848
119.326 -147.641 8.29375
123.371 -147.641 8.48063
127.416 -147.641 8.66234
131.461 -147.641 8.84165
135.506 -147.641 9.01287
139.551 -147.641 9.17201
143.596 -147.641 9.31874
147.641 -147.641 9.44411
151.685 -147.641 9.51835
155.73 -147.641 9.49482
159.775 -147.641 9.34141
163.82 -147.641 9.06847
167.865 -147.641 8.73175
171.91 -147.641 8.41144
175.955 -147.641 8.17292
0 0 0
-180 -143.596 7.70235
-175.955 -143.596 7.69168
-171.91 -143.596 7.75342
-167.865 -143.596 7.87012
-163.82 -143.596 8.03434
-159.775 -143.596 8.24468
-155.73 -143.596 8.49484
-151.685 -143.596 8.76492
-147.641 -143.596 9.0235
-143.596 -143.596 9.23971
-139.551 -143.596 9.3912
-135.506 -143.596 9.46905
-131.461 -143.596 9.47055
-127.416 -143.596 9.39362
-123.371 -143.596 9.24143
-119.326 -143.596 9.03152
-115.281 -143.596 8.79833
-111.236 -143.596 8.58216
-107.191 -143.596 8.40468
-103.146 -143.596 8.25455
-99.1012 -143.596 8.08989
-95.0562 -143.596 7.86475
-91.0113 -143.596 7.55223
-86.9663 -143.596 7.15561
-82.9214 -143.596 6.70913
-78.8764 -143.596 6.26647
-74.8315 -143.596 5.88825
-70.7865 -143.596 5.61996
-66.7416 -143.596 5.47792
-62.6967 -143.596 5.43617
-58.6517 -143.596 5.44849
-54.6068 -143.596 5.47321
-50.5618 -143.596 5.4996
-46.5169 -143.596 5.5482
-42.4719 -143.596 5.65261
-38.427 -143.596 5.84342
-34.382 -143.596 6.13424
-30.3371 -143.596 6.52355
-26.2921 -143.596 6.99596
-22.2472 -143.596 7.52801
-18.2023 -143.596 8.0947
-14.1573 -143.596 8.6709
-10.1124 -143.596 9.2286
-6.06742 -143.596 9.7293
-2.02247 -143.596 10.1196
2.02247 -143.596 10.3445
6.06742 -143.596 10.3674
10.1124 -143.596 10.1903
14.1573 -143.596 9.8571
18.2023 -143.596 9.43954
22.2472 -143.596 9.00905
26.2921 -143.596 8.60998
30.3371 -143.596 8.2448
34.382 -143.596 7.8776
38.427 -143.596 7.46484
42.4719 -143.596 6.99322
46.5169 -143.596 6.50156
50.5618 -143.596 6.0661
54.6068 -143.596 5.75538
58.6517 -143.596 5.5912
62.6967 -143.596 5.53996
66.7416 -143.596 5.54684
70.7865 -143.596 5.57773
74.8315 -143.596 5.63367
78.8764 -143.596 5.73288
82.9214 -143.596 5.88093
86.9663 -143.596 6.06273
91.0113 -143.596 6.2586
95.0562 -143.596 6.46575
99.1012 -143.596 6.69793
103.146 -143.596 6.96826
107.191 -143.596 7.26843
111.236 -143.596 7.57177
115.281 -143.596 7.8478
119.326 -143.596 8.07914
123.371 -143.596 8.26596
127.416 -143.596 8.41797
131.461 -143.596 8.54419
135.506 -143.596 8.6538
139.551 -143.596 8.75813
143.596 -143.596 8.86411
147.641 -143.596 8.96136
151.685 -143.596 9.01627
155.73 -143.596 8.98168
159.775 -143.596 8.83023
163.82 -143.596 8.57751
167.865 -143.596 8.2782
171.91 -143.596 8.00289
175.955 -143.596 7.80358
0 0 0
-180 -139.551 7.30935
-175.955 -139.551 7.29514
-171.91 -139.551 7.36048
-167.865 -139.551 7.50169
-163.82 -139.551 7.71344
-159.775 -139.551 7.98399
-155.73 -139.551 8.29271
-151.685 -139.551 8.61115
-147.641 -139.551 8.90908
-143.596 -139.551 9.16416
-139.551 -139.551 9.36085
-135.506 -139.551 9.49034
-131.461 -139.551 9.54349
-127.416 -139.551 9.50818
-123.371 -139.551 9.37842
-119.326 -139.551 9.16636
-115.281 -139.551 8.90653
-111.236 -139.551 8.6463
-107.191 -139.551 8.41889
-103.146 -139.551 8.22574
-99.1012 -139.551 8.03384
-95.0562 -139.551 7.79975
-91.0113 -139.551 7.49326
-86.9663 -139.551 7.1127
-82.9214 -139.551 6.6885
-78.8764 -139.551 6.27063
-74.8315 -139.551 5.91565
-70.7865 -139.551 5.66476
-66.7416 -139.551 5.5325
-62.6967 -139.551 5.49542
-58.6517 -139.551 5.51212
-54.6068 -139.551 5.54452
-50.5618 -139.551 5.58154
-46.5169 -139.551 5.64199
-42.4719 -139.551 5.75897
-38.427 -139.551 5.9632
-34.382 -139.551 6.26777
-30.3371 -139.551 6.66725
-26.2921 -139.551 7.14121
-22.2472 -139.551 7.66288
-18.2023 -139.551 8.20838
-14.1573 -139.551 8.75704
-10.1124 -139.551 9.28537
-6.06742 -139.551 9.75545
-2.02247 -139.551 10.1112
2.02247 -139.551 10.295
6.06742 -139.551 10.2702
10.1124 -139.551 10.0411
14.1573 -139.551 9.65361
18.2023 -139.551 9.18017
22.2472 -139.551 8.69473
