800.0000	-0.0016385
799.0000	-0.000276552
798.0000	0.000243044
797.0000	0.000587719
796.0000	-0.000222146
795.0000	-0.000185617
794.0000	0.000290917
793.0000	0.000604825
792.0000	0.000377933
791.0000	-0.000696066
790.0000	-0.000169936
789.0000	-0.000587491
788.0000	-0.00147077
787.0000	-0.00241427
786.0000	-0.00272201
785.0000	-0.00232655
784.0000	-0.00292092
783.0000	-0.00236135
782.0000	-0.00250254
781.0000	-0.00137793
780.0000	-0.000426587
779.0000	-0.000623128
778.0000	-0.00179774
777.0000	-0.0013512
776.0000	-0.0018003
775.0000	-0.00183986
774.0000	-0.000703075
773.0000	-0.00115241
772.0000	0.000294719
771.0000	0.00104394
770.0000	-0.000462165
769.0000	-0.000648787
768.0000	-0.000451592
767.0000	-0.000424211
766.0000	-0.000621643
765.0000	-0.00165127
764.0000	-0.00105155
763.0000	-0.00101966
762.0000	-0.000594915
761.0000	-0.00111404
760.0000	-0.000658112
759.0000	-0.000476776
758.0000	0.000430617
757.0000	0.00108296
756.0000	0.000880898
755.0000	0.000754622
754.0000	0.000786993
753.0000	0.000363796
752.0000	0.000428182
751.0000	0.000264902
750.0000	-0.000329415
749.0000	-0.000423854
748.0000	-0.000740673
747.0000	-0.000979979
746.0000	-0.00163916
745.0000	-0.00189337
744.0000	-0.0030061
743.0000	-0.00221429
742.0000	-0.00153147
741.0000	-0.00246512
740.0000	-0.00280344
739.0000	-0.00309549
738.0000	-0.00302065
737.0000	-0.00229429
736.0000	-0.00156022
735.0000	-0.000869384
734.0000	0.000536758
733.0000	0.000521018
732.0000	-0.000108462
731.0000	-0.000267643
730.0000	-0.00080191
729.0000	-0.000215671
728.0000	-0.000610477
727.0000	-0.000832915
726.0000	0.000938037
725.0000	0.000603281
724.0000	6.24802E-005
723.0000	0.000229918
722.0000	-2.56041E-005
721.0000	0.000657391
720.0000	-0.00122398
719.0000	-0.0014052
718.0000	-0.000977782
717.0000	-0.000968575
716.0000	-0.00123758
715.0000	-0.00179477
714.0000	-0.00150296
713.0000	-0.000953905
712.0000	-0.00140276
711.0000	-0.000814205
710.0000	-0.00114367
709.0000	-0.000525125
708.0000	-0.000817828
707.0000	-0.00108244
706.0000	-0.00122802
705.0000	-0.000899023
704.0000	-0.00138494
703.0000	-0.0020007
702.0000	-0.00185465
701.0000	-0.00236872
700.0000	-0.00135649
699.0000	-0.00205291
698.0000	-0.00124304
697.0000	-0.00272385
696.0000	-0.00236456
695.0000	-0.00258831
694.0000	-0.00230802
693.0000	-0.002319
692.0000	-0.00196601
691.0000	-0.00139159
690.0000	-0.000923731
689.0000	-0.000295321
688.0000	-0.000210563
687.0000	-0.000404076
686.0000	-0.000416668
685.0000	-0.000892608
684.0000	-0.000832915
683.0000	-0.000838023
